-o cc_algo (Client),-o cc_algo (Server),-o cfcw (Client),-o cfcw (Server),-o init_max_data (Client),-o init_max_data (Server),-o init_max_streams_bidi (Client),-o init_max_streams_bidi (Server),-o init_max_streams_uni (Client),-o init_max_streams_uni (Server),-o max_cfcw (Client),-o max_cfcw (Server),-o max_sfcw (Client),-o max_sfcw (Server),-o sfcw (Client),-o sfcw (Server),Goodput (kbps),Test Number
3,1,107084,95289,10279273,13723278,116,94,88,87,20132659,20132659,114872,109196,68153,38658,45527.26499094188,1459
2,1,49326,43358,14788965,12901523,112,88,90,109,20132659,20132659,59279,95102,116184,29528,46132.645390067024,1460
2,1,104750,53629,10619363,13575410,101,93,116,97,20132659,20132659,51297,89630,110885,45460,46218.48054259252,1461
3,2,101601,45379,13053927,13082877,108,91,118,116,20132659,20132659,105675,102695,73222,41505,43586.12806264142,1462
2,1,111147,91977,11144062,11376646,104,89,119,91,20132659,20132659,111145,37080,118424,33430,46096.72356719259,1463
2,1,92175,18556,12188892,14345180,101,87,98,93,20132659,20132659,64189,106185,64847,35938,45953.46809045625,1464
3,1,80893,51338,10782104,13703758,99,91,94,88,20132659,20132659,56360,67010,78600,37911,45498.67006851425,1465
2,1,99028,26448,10484423,13185420,105,88,87,110,20132659,20132659,109278,99983,60439,43457,45226.238806131085,1466
2,1,83571,49186,10986523,13431990,103,90,96,103,20132659,20132659,113714,96018,85566,31728,45509.209955964296,1467
3,1,45312,30501,11904585,11000889,100,90,93,100,20132659,20132659,106580,92659,120477,48789,45522.52137851393,1468
2,1,51714,21253,12565940,13546715,107,86,89,106,20132659,20132659,111472,121389,37179,74496,46183.619987227205,1469
3,1,95950,55148,10267266,13715832,111,84,91,91,20132659,20132659,117583,98029,67322,39902,46135.791530614995,1470
2,1,108360,58362,10392425,13370477,113,99,95,102,20132659,20132659,115329,82696,63327,34874,45306.96919533028,1471
1,3,103458,32763,10669025,14226963,114,93,117,92,20132659,20132659,109678,100821,71654,38133,43580.24069220439,1472
2,1,42708,53081,10831768,13638218,115,88,92,89,20132659,20132659,92139,112305,113467,29409,46180.97578592254,1473
3,1,47476,99316,13258898,11244605,109,105,97,101,20132659,20132659,60539,35029,49341,41842,46136.98413152378,1474
2,1,100383,16553,14531458,13755121,101,114,119,93,20132659,20132659,106202,104612,75263,32085,46002.12993946892,1475
1,1,38599,47318,10533857,12817834,102,92,117,98,20132659,20132659,112805,40555,59434,35971,45284.90769037258,1476
2,1,106553,51732,10554507,13521432,100,108,119,90,20132659,20132659,108043,86002,65903,40154,46117.7070803252,1477
3,1,97921,48599,10402518,13307789,113,95,90,87,20132659,20132659,117646,102431,106289,33728,46026.86571422614,1478
1,1,109977,60375,10723086,14418895,110,87,119,99,20132659,20132659,37136,43699,123609,43191,45569.28413931196,1479
2,1,112907,105683,12733111,13856509,106,103,116,89,20132659,20132659,111616,97598,102468,28904,45906.0395339025,1480
2,1,93841,97498,10241286,13634427,104,89,118,91,20132659,20132659,114553,73431,62081,37750,46075.02522463242,1481
3,1,102670,16394,10895069,13810448,103,91,92,92,20132659,20132659,74866,106290,59086,35819,45997.236417871165,1482
1,1,104828,42059,10678215,13183835,91,85,96,94,20132659,20132659,66214,93934,70461,46714,45943.52663852272,1483
2,2,99185,54891,15573755,13523793,111,90,120,97,20132659,20132659,106078,108678,67433,30992,43397.05844313731,1484
1,1,43588,102358,10439202,14597763,99,94,93,103,20132659,20132659,110305,99397,63444,39845,46176.47625480213,1485
2,1,40873,23629,10570867,10640777,100,89,81,88,20132659,20132659,115909,76647,69421,33586,45420.8952379199,1486
3,1,100864,45539,11026257,13760531,101,111,91,93,20132659,20132659,113229,101092,43067,38322,45379.78744237325,1487
2,1,90160,50630,10322093,14139541,112,87,94,90,20132659,20132659,104994,104718,55865,44382,46221.052637378925,1488
1,1,95478,57723,10792487,13368056,102,92,118,89,20132659,20132659,39291,90510,116518,41163,46102.70242939455,1489
2,1,115845,87007,11233470,13631922,113,117,101,98,20132659,20132659,61382,96409,64938,36224,45998.92633083158,1490
3,1,108405,20626,10238053,10869862,115,91,117,108,20132659,20132659,25508,102174,51714,31220,46216.748996450806,1491
2,1,45579,53458,12372796,13467140,86,88,119,105,20132659,20132659,108467,38436,59749,28111,46023.507156224434,1492
1,1,102850,93311,10594246,13923492,98,86,90,94,20132659,20132659,42966,93793,97175,34201,46162.32243266831,1493
3,1,49654,48307,10467327,13044340,108,93,115,102,20132659,20132659,110813,111208,72577,72212,46143.151115567896,1494
2,3,105861,51162,10735302,13256134,114,89,94,100,20132659,20132659,118149,42104,114706,38687,43620.102064056795,1495
1,1,96585,37659,10359948,13743718,88,96,118,92,20132659,20132659,113111,99018,109541,89361,45294.54166898397,1496
2,1,99764,101105,10850012,14030859,105,95,88,91,20132659,20132659,108051,66133,60902,42638,46195.92967801766,1497
3,1,93403,44241,10627550,11954752,110,97,95,93,20132659,20132659,57915,107130,66913,37305,45633.63762620012,1498
2,1,47051,56635,10518013,11196895,106,92,89,104,20132659,20132659,94009,60499,111854,32111,45936.45698314416,1499
1,1,56241,103773,10244057,13512498,109,90,120,88,20132659,20132659,47165,96439,121125,102044,45871.548194717936,1500
2,1,110573,115489,10914089,13650771,101,88,98,90,20132659,20132659,110708,129226,61893,40263,45079.10304030816,1501
3,1,104661,18690,12871002,13406966,102,91,80,107,20132659,20132659,115768,63206,54091,29542,45915.512385014285,1502
1,1,102299,28026,15101057,12742926,99,90,92,99,20132659,20132659,104522,103978,28215,35168,45293.02539044045,1503
2,1,97881,63016,10455534,13844292,107,87,100,101,20132659,20132659,63167,99505,58681,33828,46000.06141670798,1504
2,1,37363,95771,10734656,14169635,112,89,119,115,20132659,20132659,107922,101783,64121,93104,46008.235689009496,1505
3,2,60822,49400,12649047,12941296,100,94,117,97,20132659,20132659,53328,96539,74284,38687,44081.17537077159,1506
1,1,107715,53010,10343042,11016259,114,88,102,111,20132659,20132659,114272,78321,125720,36511,46196.184079662264,1507
2,1,41299,45858,10593293,13568561,104,93,116,94,20132659,20132659,112383,69817,118121,41896,45467.42469122821,1508
2,1,102067,42078,10668260,13762416,103,86,91,92,20132659,20132659,119060,44539,56069,45004,45535.59340986826,1509
3,1,113264,25424,14242418,13262037,113,91,93,88,20132659,20132659,109441,91670,69178,27389,45643.84277194968,1510
1,1,52863,56028,11044767,13398686,84,89,119,89,20132659,20132659,105350,98618,66091,31398,45864.3251385316,1511
2,1,43510,50506,13184299,13613573,111,92,120,87,20132659,20132659,110120,93998,81085,83852,44897.71363671883,1512
1,1,95201,98876,10227087,13124184,90,88,118,90,20132659,20132659,67177,113975,57726,39961,46149.26897110213,1513
3,1,105283,20759,10423333,13885048,100,90,95,86,20132659,20132659,115282,105028,61936,35160,46022.926402670324,1514
2,1,97899,47054,14852483,13506941,101,87,82,96,20132659,20132659,106863,109806,70495,37103,46148.93892090388,1515
2,3,91785,106011,14457676,14017040,112,90,90,91,20132659,20132659,44897,101865,63716,42562,43699.247195933785,1516
1,1,100281,54246,10521227,13686939,102,89,115,116,20132659,20132659,111593,89234,48260,80295,46126.65875949836,1517
3,1,48251,65288,12069224,13803549,99,93,89,99,20132659,20132659,104477,40807,67510,33196,45523.1883892808,1518
2,1,108917,52182,10819661,11562405,110,92,92,93,20132659,20132659,49968,117676,61243,28738,45902.97488597593,1519
1,1,103814,59582,10640836,14268810,114,113,97,106,20132659,20132659,35092,82026,77066,39650,46075.55667849414,1520
2,1,106392,48826,13779590,13355037,117,91,86,94,20132659,20132659,117126,74638,58530,58293,45990.52843607352,1521
3,1,100456,54658,12487715,13550897,103,94,118,89,20132659,20132659,113970,36386,113733,46195,45991.890048532514,1522
2,1,111206,97530,12987398,11412016,115,88,119,104,20132659,20132659,62283,96007,54547,104554,46235.26798583059,1523
1,1,88381,39722,10280830,13686229,102,85,120,100,20132659,20132659,108665,100441,119214,30740,46287.49136448812,1524
1,1,81582,39120,10408785,13892165,103,83,119,101,20132659,20132659,109085,107010,121582,28287,45634.804406910225,1525
1,1,46441,37332,10367193,13988517,102,85,120,100,20132659,20132659,110038,103842,119277,29772,46206.54060488284,1526
1,1,91625,35059,10545640,13744494,104,82,120,100,20132659,20132659,112049,33333,119721,26177,46215.47588352869,1527
1,1,88200,38786,10502467,14127981,102,95,120,101,20132659,20132659,107577,101938,125141,30389,46060.275946286674,1528
1,2,86324,37700,10737990,13962409,102,84,120,100,20132659,20132659,111595,108350,121130,30737,43908.49396092595,1529
1,1,86313,32392,10349908,13812129,103,85,120,99,20132659,20132659,109612,39061,121639,28169,46035.580048523734,1530
1,1,87853,42341,10611059,14462516,103,83,119,100,20132659,20132659,108071,86743,123562,25907,45327.778543272514,1531
1,1,89710,41563,10944359,13736336,101,85,120,101,20132659,20132659,113222,104984,116677,31808,45846.47789794815,1532
1,1,91677,31672,10511753,13638416,102,84,119,98,20132659,20132659,111381,43677,119676,29774,46041.69468138416,1533
1,1,84483,41819,11437309,13855437,101,84,120,102,20132659,20132659,108355,101820,118531,27275,45989.16690423456,1534
1,1,83780,41107,10854975,13691856,102,84,119,99,20132659,20132659,115764,98119,115980,33063,45475.09026053581,1535
1,1,50391,34398,10661948,12913684,103,93,119,99,20132659,20132659,112886,99552,118183,31695,45903.02512280687,1536
1,1,44834,37664,10384070,11068276,101,85,120,101,20132659,20132659,70778,92920,122186,29260,45871.69869924772,1537
1,1,86318,35245,11708534,14059696,104,85,118,100,20132659,20132659,109801,71711,123424,26340,46211.70788032101,1538
1,1,78842,40717,10771662,12769868,102,84,120,103,20132659,20132659,56361,123161,116615,31533,45609.992148777405,1539
1,3,89577,39966,15285972,11186458,105,92,118,99,20132659,20132659,59037,103763,119632,32726,45115.032844246096,1540
1,1,87515,43731,14699578,13472119,104,86,120,100,20132659,20132659,106602,95311,114797,29699,45431.17767512997,1541
1,1,81790,44383,10458921,13244695,101,83,119,102,20132659,20132659,114660,109817,117660,34273,45867.3344688157,1542
1,1,82505,29269,10304838,13936633,101,91,117,98,20132659,20132659,110705,97605,122235,34097,46087.30240704643,1543
1,1,93877,35608,11153576,13604201,103,90,118,101,20132659,20132659,118209,84990,126013,27987,45586.17297905351,1544
1,1,85543,38084,10589570,14369875,108,85,120,101,20132659,20132659,113128,68498,112056,25680,45582.085821564615,1545
1,1,84984,45189,10686613,13807118,100,94,119,85,20132659,20132659,64594,106980,116139,31790,46155.41384452013,1546
1,1,88926,40830,10481761,10789126,116,92,119,100,20132659,20132659,107155,100254,114857,30102,46097.07820219039,1547
1,1,91514,35581,10272323,11305278,102,98,118,97,20132659,20132659,109604,60758,118548,33297,46138.93810031137,1548
1,1,40423,43730,12808562,13122314,113,91,120,100,20132659,20132659,115741,65728,113590,27494,45779.47440371754,1549
1,1,43158,33242,12256391,13476993,107,84,117,102,20132659,20132659,111783,42249,50742,35108,46168.01341130913,1550
1,1,89694,85360,10991132,13700865,111,91,117,98,20132659,20132659,119138,102832,100620,31667,46128.104540660504,1551
2,2,79353,24004,10772474,10936328,101,90,119,99,20132659,20132659,107774,45523,121451,35143,45105.159778878144,1552
2,1,109622,103073,10421929,12639583,106,102,94,93,20132659,20132659,114101,95246,111031,24837,46101.10622545148,1553
1,1,107606,43347,10586001,14201039,109,93,116,102,20132659,20132659,110348,80050,119179,28899,45516.469766677175,1554
2,1,44959,38993,10883626,13349698,112,90,104,96,20132659,20132659,117122,90619,117202,35745,46128.58648785528,1555
1,1,48347,45856,13935133,11746069,104,95,99,94,20132659,20132659,120815,100137,107550,33018,46133.45725622616,1556
2,1,75600,29990,10309452,14075485,103,86,119,95,20132659,20132659,106072,97468,52585,36766,46029.669096565856,1557
2,1,94184,21884,10714967,13857460,100,96,118,99,20132659,20132659,112868,103143,87034,30296,46178.281046147415,1558
1,1,51594,95051,10547789,13539932,102,89,120,93,20132659,20132659,40082,130929,124320,33718,46019.5179272749,1559
2,1,39143,18960,11960683,13688664,113,94,93,101,20132659,20132659,108910,106267,115798,27270,45917.90005971959,1560
1,3,114319,116225,12626479,13921500,105,92,119,85,20132659,20132659,89726,112835,95724,30922,45363.22286988653,1561
2,1,106759,46818,14370174,12034484,102,91,96,98,20132659,20132659,112072,37946,120633,36525,45358.68506116058,1562
2,1,72676,16533,10439218,13364988,114,85,118,97,20132659,20132659,116790,93897,112092,33580,46198.90635266024,1563
1,1,111705,25552,13407644,13591602,110,90,120,100,20132659,20132659,107022,100233,75075,114280,46178.4589909626,1564
2,1,93247,99721,15006171,13429120,101,89,117,92,20132659,20132659,114153,88241,55956,36913,46047.280124803896,1565
1,1,104601,89837,10248078,13733175,111,92,94,99,20132659,20132659,59658,40018,44860,97143,45904.8588423927,1566
2,1,109368,106199,10645736,13237818,87,93,98,93,20132659,20132659,67905,63160,71756,28925,46135.15719354903,1567
2,1,45947,46693,10907331,13990111,100,104,119,103,20132659,20132659,110053,96717,114734,25054,45603.52058886687,1568
1,1,41675,108476,10765228,13807511,113,90,120,107,20132659,20132659,111333,127172,109465,31686,45924.511444163174,1569
2,1,91146,101629,10485144,13050381,106,89,93,95,20132659,20132659,52259,108375,127474,35345,45860.313312358376,1570
1,2,106438,42671,10350306,13619547,108,115,116,94,20132659,20132659,115283,98521,89883,33088,43505.06770335511,1571
2,1,53939,48691,10643657,11123880,115,93,118,101,20132659,20132659,54723,105508,117853,49851,44616.36325341832,1572
1,1,103354,40127,10242119,13503197,101,91,115,92,20132659,20132659,106020,92452,54086,63134,45546.24933080968,1573
2,1,46731,45297,10813781,13841144,104,86,118,98,20132659,20132659,65483,101428,79169,38207,45410.2241385377,1574
2,1,95877,22142,11094435,12854318,112,89,120,105,20132659,20132659,118991,44520,57247,37785,45935.023190358064,1575
1,1,68603,94614,10557378,14190556,103,90,97,97,20132659,20132659,109220,110461,122647,27355,46021.81543670923,1576
2,1,108841,19076,10408334,13446032,107,95,95,92,20132659,20132659,62495,103863,72474,106941,46224.77122104893,1577
1,1,49027,27544,12403770,13737680,114,91,119,102,20132659,20132659,112743,35392,91383,30061,46224.26179065806,1578
2,1,43602,47340,13594921,13268942,109,94,92,94,20132659,20132659,108002,75573,113299,34917,46162.42404498364,1579
2,1,104150,98424,15690463,13643951,100,88,120,96,20132659,20132659,115170,41692,50063,37578,46047.204295231866,1580
1,1,37074,103776,10705123,14290864,101,86,117,109,20132659,20132659,104642,72609,119305,32036,46145.968681546576,1581
2,3,102005,16410,10204588,14060796,103,92,103,100,20132659,20132659,122303,99696,83233,34166,44921.27565462605,1582
1,1,113078,44113,14080559,13539302,112,89,94,93,20132659,20132659,22936,96343,52852,25261,46250.767068620735,1583
2,1,88508,36653,10985722,13905716,102,97,119,95,20132659,20132659,111475,59346,103877,41488,46239.52410035697,1584
2,1,93745,66282,10523940,13721854,89,91,93,93,20132659,20132659,117520,102222,55937,39167,46152.1888515441,1585
1,1,106864,47213,10363823,13192267,105,100,119,104,20132659,20132659,57819,115698,58510,65861,46310.20843051902,1586
1,1,107477,47158,10295480,12952507,105,97,119,105,20132659,20132659,60354,119233,31962,66798,46133.3050291447,1587
1,1,111456,44674,10334202,13109483,105,97,118,104,20132659,20132659,58789,117102,59391,61096,45292.31619822645,1588
1,1,108835,48503,10204677,12992285,106,104,119,104,20132659,20132659,57434,117623,74352,67672,46104.29874387533,1589
1,1,109973,84279,10346121,13152663,106,101,118,106,20132659,20132659,57832,114335,47231,83055,46043.64058704131,1590
1,1,106898,46077,10191438,13203083,106,99,119,103,20132659,20132659,54426,125354,69925,69036,46008.967478493134,1591
1,1,107566,48959,10416227,13306318,105,100,120,104,20132659,20132659,56598,119823,116111,78554,45338.87651186195,1592
1,1,105568,44923,10395850,13103706,118,102,118,105,20132659,20132659,59063,119830,40091,88758,45818.631887521995,1593
1,2,111141,41686,10272616,13401558,106,106,120,102,20132659,20132659,61003,123120,57671,46919,44830.57749655298,1594
1,1,104620,47676,10167204,13128456,105,97,119,103,20132659,20132659,56457,123823,120237,74466,46284.19681386086,1595
1,1,105258,47668,10386824,13137146,106,98,117,103,20132659,20132659,55446,121598,121532,81250,45489.59042813947,1596
1,1,105713,45780,10455462,13064646,105,101,118,104,20132659,20132659,56864,123375,125838,78214,45446.73317040585,1597
1,1,105457,47716,10193185,12975476,104,98,117,103,20132659,20132659,52297,115770,119522,76237,46207.20235888628,1598
1,1,108528,49098,10319053,12971366,105,100,118,102,20132659,20132659,55990,123960,121116,73208,45940.05443622364,1599
1,1,104113,43534,10469645,13155211,105,99,118,105,20132659,20132659,60365,128787,124020,75869,45950.49778836805,1600
1,1,107634,44335,10273032,12929284,105,100,116,104,20132659,20132659,58332,128116,122178,79831,45073.41092548006,1601
1,1,106684,50181,10505341,13052894,105,98,117,103,20132659,20132659,58810,126961,119009,84759,45530.576222907795,1602
1,1,104690,47193,10372827,13129158,106,97,118,104,20132659,20132659,54709,121563,121549,72466,46138.37980662665,1603
1,3,109722,42369,14597559,13167528,104,100,119,104,20132659,20132659,56450,110540,124222,77026,43322.13519058963,1604
